time,symbol,open,close,high,low,volume,category
2013-05-20,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-05-21,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-05-22,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-05-23,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-05-26,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-05-27,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-05-28,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-05-30,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-06-02,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-06-03,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-06-04,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-06-05,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-06-06,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-06-09,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-06-10,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-06-11,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-06-12,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-06-13,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-06-16,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-06-17,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-06-18,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-06-19,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-06-20,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-06-23,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-06-24,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-06-25,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-06-26,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-06-27,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-06-30,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-07-01,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-07-02,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-07-03,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-07-04,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-07-07,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-07-08,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-07-09,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-07-10,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-07-11,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-07-14,FLOAT,35.0,35.0,35.0,35.0,0,index
2013-07-15,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-07-16,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-07-17,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-07-18,FLOAT,36.0,36.0,36.0,36.0,0,index
2013-07-21,FLOAT,37.0,37.0,37.0,37.0,0,index
2013-07-22,FLOAT,37.0,37.0,37.0,37.0,0,index
2013-07-23,FLOAT,37.0,37.0,37.0,37.0,0,index
2013-07-24,FLOAT,37.0,37.0,37.0,37.0,0,index
2013-07-25,FLOAT,37.0,37.0,37.0,37.0,0,index
2013-07-28,FLOAT,37.0,37.0,37.0,37.0,0,index
2013-07-29,FLOAT,38.0,38.0,38.0,38.0,0,index
2013-07-30,FLOAT,38.0,38.0,38.0,38.0,0,index
2013-07-31,FLOAT,38.0,38.0,38.0,38.0,0,index
2013-08-01,FLOAT,38.0,38.0,38.0,38.0,0,index
2013-08-04,FLOAT,38.0,38.0,38.0,38.0,0,index
2013-08-05,FLOAT,38.0,38.0,38.0,38.0,0,index
2013-08-06,FLOAT,38.0,38.0,38.0,38.0,0,index
2013-08-07,FLOAT,38.0,38.0,38.0,38.0,0,index
2013-08-08,FLOAT,38.0,38.0,38.0,38.0,0,index
2013-08-11,FLOAT,38.0,38.0,38.0,38.0,0,index
2013-08-12,FLOAT,38.0,38.0,38.0,38.0,0,index
2013-08-13,FLOAT,38.0,38.0,38.0,38.0,0,index
2013-08-14,FLOAT,38.0,38.0,38.0,38.0,0,index
2013-08-15,FLOAT,38.0,38.0,38.0,38.0,0,index
2013-08-18,FLOAT,38.0,38.0,38.0,38.0,0,index
2013-08-19,FLOAT,38.0,38.0,38.0,38.0,0,index
2013-08-20,FLOAT,39.0,39.0,39.0,39.0,0,index
2013-08-25,FLOAT,39.0,39.0,39.0,39.0,0,index
2013-08-26,FLOAT,39.0,39.0,39.0,39.0,0,index
2013-08-27,FLOAT,39.0,39.0,39.0,39.0,0,index
2013-08-29,FLOAT,39.0,39.0,39.0,39.0,0,index
2013-09-01,FLOAT,39.0,39.0,39.0,39.0,0,index
2013-09-02,FLOAT,39.0,39.0,39.0,39.0,0,index
2013-09-03,FLOAT,39.0,39.0,39.0,39.0,0,index
2013-09-04,FLOAT,38.0,38.0,38.0,38.0,0,index
2013-09-05,FLOAT,39.0,39.0,39.0,39.0,0,index
2013-09-08,FLOAT,39.0,39.0,39.0,39.0,0,index
2013-09-09,FLOAT,39.0,39.0,39.0,39.0,0,index
2013-09-10,FLOAT,39.0,39.0,39.0,39.0,0,index
2013-09-11,FLOAT,39.0,39.0,39.0,39.0,0,index
2013-09-12,FLOAT,39.0,39.0,39.0,39.0,0,index
2013-09-15,FLOAT,39.0,39.0,39.0,39.0,0,index
2013-09-16,FLOAT,39.0,39.0,39.0,39.0,0,index
2013-09-17,FLOAT,39.0,39.0,39.0,39.0,0,index
2013-09-19,FLOAT,39.0,39.0,39.0,39.0,0,index
2013-09-22,FLOAT,39.0,39.0,39.0,39.0,0,index
2013-09-23,FLOAT,38.0,38.0,38.0,38.0,0,index
2013-09-24,FLOAT,39.0,39.0,39.0,39.0,0,index
2013-09-25,FLOAT,39.0,39.0,39.0,39.0,0,index
2013-09-26,FLOAT,39.0,39.0,39.0,39.0,0,index
2013-09-29,FLOAT,39.0,39.0,39.0,39.0,0,index
2013-09-30,FLOAT,38.0,38.0,38.0,38.0,0,index
2013-10-01,FLOAT,38.0,38.0,38.0,38.0,0,index
2013-10-02,FLOAT,39.0,39.0,39.0,39.0,0,index
2013-10-03,FLOAT,39.0,39.0,39.0,39.0,0,index
2013-10-06,FLOAT,38.0,38.0,38.0,38.0,0,index
2013-10-07,FLOAT,39.0,39.0,39.0,39.0,0,index
2013-10-08,FLOAT,39.0,39.0,39.0,39.0,0,index
2013-10-09,FLOAT,39.0,39.0,39.0,39.0,0,index
2013-10-10,FLOAT,40.0,40.0,40.0,40.0,0,index
2013-10-17,FLOAT,40.0,40.0,40.0,40.0,0,index
2013-10-20,FLOAT,41.0,41.0,41.0,41.0,0,index
2013-10-21,FLOAT,41.0,41.0,41.0,41.0,0,index
2013-10-22,FLOAT,41.0,41.0,41.0,41.0,0,index
2013-10-23,FLOAT,41.0,41.0,41.0,41.0,0,index
2013-10-24,FLOAT,40.0,40.0,40.0,40.0,0,index
2013-10-27,FLOAT,40.0,40.0,40.0,40.0,0,index
2013-10-28,FLOAT,40.0,40.0,40.0,40.0,0,index
2013-10-29,FLOAT,40.0,40.0,40.0,40.0,0,index
2013-10-30,FLOAT,41.0,41.0,41.0,41.0,0,index
2013-10-31,FLOAT,41.0,41.0,41.0,41.0,0,index
2013-11-06,FLOAT,40.0,40.0,40.0,40.0,0,index
2013-11-07,FLOAT,40.0,40.0,40.0,40.0,0,index
2013-11-10,FLOAT,40.0,40.0,40.0,40.0,0,index
2013-11-11,FLOAT,41.0,41.0,41.0,41.0,0,index
2013-11-12,FLOAT,41.0,41.0,41.0,41.0,0,index
2013-11-13,FLOAT,41.0,41.0,41.0,41.0,0,index
2013-11-14,FLOAT,42.0,42.0,42.0,42.0,0,index
2013-11-21,FLOAT,43.0,43.0,43.0,43.0,0,index
2013-11-24,FLOAT,45.0,45.0,45.0,45.0,0,index
2013-11-25,FLOAT,44.0,44.0,44.0,44.0,0,index
2013-11-26,FLOAT,44.0,44.0,44.0,44.0,0,index
