bank_code,year_month,close,high,low,per_change,traded_quantity,traded_amount
SANIMA,2014-11,493.39,540.0,457.0,-0.42,89383.0,43993163.0
SANIMA,2014-12,513.0,554.0,470.0,0.53,232078.0,120163313.0
SANIMA,2015-01,550.47,596.0,526.0,0.42,220374.0,121440288.0
SANIMA,2015-02,560.37,586.0,540.0,-0.26,194660.0,108925657.0
SANIMA,2015-03,551.67,571.0,537.0,0.0,148520.0,81788080.0
SANIMA,2015-04,552.38,574.0,531.0,0.1,113791.0,63035588.0
SANIMA,2015-05,491.6,548.0,452.0,-2.04,49469.0,23386701.0
SANIMA,2015-06,556.75,624.0,496.0,0.49,385568.0,214154842.0
SANIMA,2015-07,577.21,707.0,541.0,0.53,258661.0,157887604.0
SANIMA,2015-08,736.27,900.0,609.0,1.25,584343.0,413945337.0
SANIMA,2015-09,806.89,865.0,760.0,0.24,521502.0,427397840.0
SANIMA,2015-10,661.4,700.0,590.0,-1.7,116360.0,76303015.0
SANIMA,2015-11,631.16,655.0,598.0,-0.14,183972.0,115130627.0
SANIMA,2015-12,658.68,686.0,610.0,0.35,178985.0,117843765.0
SANIMA,2016-01,687.23,739.0,650.0,0.41,795968.0,551298287.0
SANIMA,2016-02,734.0,769.0,718.0,0.15,492892.0,362020902.0
SANIMA,2016-03,778.63,825.0,740.0,0.38,534148.0,418644362.0
SANIMA,2016-04,838.56,899.0,780.0,0.51,500641.0,423776666.0
SANIMA,2016-05,893.82,945.0,860.0,0.3,872519.0,787094406.0
SANIMA,2016-06,735.5,932.0,661.0,-0.71,1323086.0,1064736456.0
SANIMA,2016-07,772.42,850.0,717.0,0.24,640594.0,500836307.0
SANIMA,2016-08,764.62,825.0,710.0,0.09,574563.0,440214010.0
SANIMA,2016-09,764.32,830.0,640.0,-1.03,658350.0,505944466.0
SANIMA,2016-10,639.13,676.0,600.0,-0.24,353591.0,224134466.0
SANIMA,2016-11,583.05,630.0,500.0,-0.26,510642.0,293072433.0
SANIMA,2016-12,545.32,605.0,498.0,-0.67,308370.0,169825593.0
SANIMA,2017-01,519.55,554.0,433.0,-0.53,339484.0,171352266.0
SANIMA,2017-02,468.21,513.0,424.0,-0.0,525923.0,245233009.0
SANIMA,2017-03,502.26,579.0,451.0,1.2,1456671.0,782298798.0
SANIMA,2017-04,482.22,511.0,450.0,-1.01,1127728.0,544017038.0
SANIMA,2017-05,459.17,482.0,440.0,-0.28,434216.0,199334568.0
SANIMA,2017-06,440.79,473.0,422.0,-0.31,472929.0,208646874.0
SANIMA,2017-07,428.09,450.0,412.0,-0.0,1277524.0,546672539.0
SANIMA,2017-08,415.3,430.0,397.0,-0.31,702135.0,292833470.0
SANIMA,2017-09,382.93,411.0,330.0,-0.97,547717.0,213865656.0
SANIMA,2017-10,344.83,364.0,326.0,0.05,292472.0,100889874.0
SANIMA,2017-11,349.77,369.0,333.0,0.25,433092.0,151491502.0
SANIMA,2017-12,349.11,365.0,331.0,-0.46,323454.0,112497550.0
SANIMA,2018-01,340.37,353.0,330.0,0.19,385551.0,130934247.0
SANIMA,2018-02,357.72,380.0,345.0,0.23,533175.0,191766377.0
SANIMA,2018-03,349.78,362.0,324.0,-0.18,635846.0,220615653.0
SANIMA,2018-04,359.9,386.0,334.0,0.17,806533.0,294547271.0
SANIMA,2018-05,353.29,366.0,342.0,-0.17,274634.0,97292083.0
SANIMA,2018-06,331.47,350.0,323.0,-0.3,282855.0,94007893.0
SANIMA,2018-07,321.43,338.0,312.0,-0.18,315404.0,101600734.0
SANIMA,2018-08,314.29,325.0,305.0,0.11,206485.0,64924040.0
SANIMA,2018-09,338.26,356.0,317.0,0.35,632584.0,215764353.0
SANIMA,2018-10,335.15,346.0,320.0,-0.14,321499.0,107500810.0
SANIMA,2018-11,324.16,333.0,317.0,-0.27,360587.0,116737364.0
SANIMA,2018-12,305.95,322.0,295.0,-0.11,473577.0,145561896.0
SANIMA,2019-01,304.78,313.0,300.0,-0.11,297859.0,90816988.0
SANIMA,2019-02,294.53,304.0,286.0,-0.18,215982.0,63729167.0
SANIMA,2019-03,299.32,310.0,288.0,0.2,196904.0,58890478.0
SANIMA,2019-04,333.33,370.0,300.0,0.81,810181.0,275149951.0
SANIMA,2019-05,358.14,371.0,347.0,0.03,513967.0,184705286.0
SANIMA,2019-06,349.37,360.0,343.0,-0.16,380923.0,132889390.0
SANIMA,2019-07,350.39,365.0,340.0,0.12,460189.0,161408140.0
SANIMA,2019-08,349.9,359.0,344.0,-0.12,287420.0,100886134.0
SANIMA,2019-09,347.73,358.0,300.0,-0.57,646277.0,224251105.0
SANIMA,2019-10,307.43,322.0,302.0,0.07,108852.0,33458595.0
SANIMA,2019-11,305.5,314.0,300.0,-0.05,223666.0,68202907.0
SANIMA,2019-12,310.52,321.0,302.0,0.13,300673.0,93733811.0
SANIMA,2020-01,340.14,365.0,311.0,0.48,690472.0,236812465.0
SANIMA,2020-02,361.8,437.0,340.0,1.04,1245745.0,468521367.0
SANIMA,2020-03,351.71,436.0,303.0,-1.85,1375348.0,502740441.0
SANIMA,2020-05,318.0,318.0,318.0,-1.85,25.0,7950.0
SANIMA,2020-06,315.5,326.0,287.0,2.34,33087.0,9883548.0
SANIMA,2020-07,345.05,409.0,307.0,0.52,883265.0,314065756.0
SANIMA,2020-08,343.62,362.0,329.0,-0.17,646967.0,223435860.0
SANIMA,2020-09,344.38,362.0,333.0,-0.12,781081.0,269609170.0
SANIMA,2020-10,344.0,365.0,336.0,0.27,1106154.0,383132139.0
SANIMA,2020-11,320.11,372.0,307.0,0.21,2132693.0,694656716.0
SANIMA,2020-12,315.43,336.0,300.0,-0.17,2228997.0,704972652.0
SANIMA,2021-01,357.75,391.0,323.0,0.26,3779518.0,1351054505.0
SANIMA,2021-02,372.15,411.0,336.0,0.41,3940704.0,1476898091.0
SANIMA,2021-03,360.8,382.0,345.0,0.18,1804363.0,652327773.0
SANIMA,2021-04,381.37,415.0,360.0,0.26,3081902.0,1188601609.0
SANIMA,2021-05,413.52,460.0,391.0,0.58,4927734.0,2063489434.0
SANIMA,2021-06,477.14,512.0,436.0,0.28,5503586.0,2633445004.0
SANIMA,2021-07,504.35,564.9,466.0,0.68,4025859.0,2082395142.7
SANIMA,2021-08,535.69,557.0,503.1,-0.27,2547575.0,1362632799.5
SANIMA,2021-09,499.55,549.0,455.0,0.01,3634384.0,1834300379.5
SANIMA,2021-10,466.81,522.0,394.0,-0.35,2569402.0,1216116764.3
SANIMA,2021-11,385.83,413.0,355.0,-0.62,1096582.0,423319761.4
SANIMA,2021-12,345.14,365.0,319.0,-0.05,783584.0,271523957.7
SANIMA,2022-01,378.5,402.0,354.0,0.18,1725197.0,658558908.5
SANIMA,2022-02,348.02,377.2,325.0,-0.54,1024199.0,357373412.3
SANIMA,2022-03,330.85,346.0,320.0,-0.15,1069939.0,353271789.0
SANIMA,2022-04,314.87,325.0,306.0,-0.21,761094.0,240098005.0
SANIMA,2022-05,302.36,320.0,290.0,-0.27,561853.0,169338597.5
SANIMA,2022-06,277.96,301.0,257.0,-0.18,1093441.0,301216903.6
SANIMA,2022-07,267.5,283.0,249.0,-0.04,1551045.0,413300234.6
SANIMA,2022-08,261.46,280.0,248.0,-0.3,745471.0,196487858.1
SANIMA,2022-09,250.09,261.9,233.0,-0.03,441734.0,110084156.1
SANIMA,2022-10,252.94,273.0,242.0,0.44,319865.0,81168624.4
SANIMA,2022-11,263.92,277.0,252.2,0.05,517216.0,136902057.0
SANIMA,2022-12,233.91,273.0,222.0,-0.05,562811.0,134705701.5
SANIMA,2023-01,252.87,277.7,235.2,0.19,1279687.0,328674720.93
SANIMA,2023-02,245.21,265.0,230.0,-0.16,949894.0,231285318.3
SANIMA,2023-03,240.19,250.9,233.0,0.03,625473.0,150130343.2
SANIMA,2023-04,240.66,251.0,229.0,0.07,783768.0,188045682.4
SANIMA,2023-05,241.86,257.0,233.4,-0.13,627534.0,152302288.8
SANIMA,2023-06,247.12,271.9,236.1,0.45,1172071.0,293371992.2
SANIMA,2023-07,272.28,303.9,250.3,0.5,2354852.0,651272854.4
SANIMA,2023-08,297.88,310.0,287.0,0.13,2096339.0,626445134.6
SANIMA,2023-09,291.48,302.0,281.1,-0.25,837442.0,245152640.3
SANIMA,2023-10,250.91,286.0,225.5,-0.53,717993.0,184702564.1
SANIMA,2023-11,237.08,244.9,229.0,0.23,279364.0,65964730.7
SANIMA,2023-12,252.25,276.0,232.3,0.39,714609.0,183646545.7
SANIMA,2024-01,251.76,273.0,242.0,-0.12,1103747.0,278687159.3
SANIMA,2024-02,241.24,252.0,232.0,-0.25,678926.0,163944265.6
SANIMA,2024-03,241.03,252.9,230.6,0.05,539868.0,130034817.7
SANIMA,2024-04,234.62,242.0,228.6,0.07,518415.0,121224069.7
SANIMA,2024-05,245.81,271.9,228.0,0.36,1377053.0,348655302.2
SANIMA,2024-06,249.8,263.0,240.0,-0.29,821687.0,205599918.1
SANIMA,2024-07,294.67,371.0,240.1,1.64,5536718.0,1745340577.1
SANIMA,2024-08,349.38,382.0,308.0,0.05,5409447.0,1910780274.9
SANIMA,2024-09,331.4,360.0,318.1,-0.17,2233530.0,746541788.5
SANIMA,2024-10,339.18,365.0,317.1,-0.09,2845906.0,975075130.4
SANIMA,2024-11,321.14,334.5,308.0,-0.06,1630493.0,523574986.1
SANIMA,2024-12,308.36,329.4,293.5,-0.37,1395979.0,432378482.9
SANIMA,2025-01,295.18,304.5,288.0,-0.15,1027625.0,303590490.9
SANIMA,2025-02,299.52,323.0,285.0,0.49,1574901.0,476545440.5
SANIMA,2025-03,305.98,329.2,294.3,-0.24,1384748.0,428759505.9
SANIMA,2025-04,303.88,315.7,295.0,-0.03,1255450.0,382904383.4
SANIMA,2025-05,310.66,336.6,299.7,0.42,1819316.0,573375642.8
SANIMA,2025-06,316.26,332.0,309.0,0.01,1833334.0,582546267.8
SANIMA,2025-07,362.41,391.0,322.0,0.66,10119871.0,3696053250.5
SANIMA,2025-08,367.73,385.0,360.0,-0.12,3005060.0,1107305677.9
SANIMA,2025-09,354.83,381.1,323.0,-0.72,2125800.0,757157919.2
SANIMA,2025-10,314.21,338.9,298.6,-0.36,1067819.0,337729350.0
SANIMA,2025-11,308.29,326.4,295.0,-0.06,1780924.0,551349940.6
SANIMA,2025-12,313.2,330.2,305.0,0.12,955307.0,299302096.9
SANIMA,2026-01,335.76,353.0,315.7,0.2,1966392.0,661367709.7
SANIMA,2026-02,330.3,336.9,323.4,-0.24,235502.0,77861088.0
SBI,2011-03,508.67,530.0,491.0,2.6,1161.0,587840.0
SBI,2011-04,520.73,540.0,482.0,-0.57,6613.0,3413334.0
SBI,2011-05,493.47,510.0,475.0,-0.1,14456.0,7012879.0
SBI,2011-06,458.4,493.0,400.0,-0.15,7926.0,3625988.0
SBI,2011-07,559.21,645.0,465.0,1.31,34042.0,18968726.0
SBI,2011-08,547.84,580.0,481.0,-0.65,13955.0,7462098.0
SBI,2011-09,473.06,520.0,443.0,-0.3,9274.0,4376760.0
SBI,2011-10,498.55,524.0,480.0,0.37,8416.0,4192966.0
SBI,2011-11,467.93,532.0,447.0,-0.69,13678.0,6537803.0
SBI,2011-12,421.53,449.0,401.0,-0.59,13625.0,5682507.0
SBI,2012-01,430.22,446.0,400.0,0.31,74905.0,30244018.0
SBI,2012-02,419.94,438.0,401.0,0.18,46779.0,19052430.0
SBI,2012-03,428.12,441.0,419.0,-0.21,21654.0,9234361.0
SBI,2012-04,529.52,764.0,422.0,2.3,51332.0,30294032.0
SBI,2012-05,645.2,760.0,501.0,-0.53,60792.0,39414983.0
SBI,2012-06,569.05,634.0,534.0,0.42,27518.0,15763808.0
SBI,2012-07,631.05,675.0,600.0,0.17,38374.0,24241999.0
SBI,2012-08,600.35,645.0,558.0,-0.63,24387.0,14262937.0
SBI,2012-09,579.35,601.0,558.0,-0.07,26258.0,15139401.0
SBI,2012-10,516.79,595.0,476.0,0.45,15798.0,8141853.0
SBI,2012-11,652.35,700.0,569.0,0.83,77462.0,50615486.0
SBI,2012-12,747.1,901.0,640.0,1.27,138234.0,103691679.0
SBI,2013-01,834.29,877.0,790.0,-0.1,117777.0,97783001.0
SBI,2013-02,850.44,959.0,810.0,0.27,54719.0,47288773.0
SBI,2013-03,853.28,900.0,804.0,-0.45,74009.0,62661377.0
SBI,2013-04,837.79,872.0,785.0,0.19,83139.0,69521863.0
SBI,2013-05,818.7,842.0,775.0,-0.04,49111.0,39995714.0
SBI,2013-06,818.67,839.0,801.0,-0.05,36644.0,29937515.0
SBI,2013-07,853.35,898.0,815.0,0.34,60917.0,51944233.0
SBI,2013-08,853.17,899.0,830.0,-0.21,46153.0,39502333.0
SBI,2013-09,820.29,860.0,706.0,-0.8,72710.0,60500152.0
SBI,2013-10,759.11,802.0,702.0,0.63,16245.0,12259486.0
SBI,2013-11,814.7,869.0,770.0,0.48,42211.0,34365731.0
SBI,2013-12,978.35,1200.0,830.0,1.47,145843.0,149793839.0
SBI,2014-01,1087.15,1142.0,1002.0,-0.26,73399.0,79892842.0
SBI,2014-02,1032.35,1100.0,991.0,-0.12,54394.0,56308225.0
SBI,2014-03,970.84,1035.0,930.0,-0.19,76149.0,73352652.0
SBI,2014-04,982.79,1008.0,956.0,-0.02,72105.0,70833647.0
SBI,2014-05,1024.58,1071.0,957.0,0.45,86468.0,87414644.0
SBI,2014-06,1196.55,1306.0,1055.0,0.92,145074.0,174201358.0
SBI,2014-07,1279.91,1354.0,1240.0,-0.15,111281.0,142452650.0
SBI,2014-08,1175.17,1250.0,1075.0,-0.7,85113.0,99184078.0
SBI,2014-09,1027.63,1089.0,936.0,-0.07,45596.0,46518082.0
SBI,2014-10,1006.6,1050.0,976.0,-0.39,22536.0,22595715.0
SBI,2014-11,956.95,1010.0,879.0,-0.28,62812.0,59001687.0
SBI,2014-12,996.0,1069.0,925.0,0.54,149839.0,152783302.0
SBI,2015-01,960.53,1005.0,906.0,-0.32,23951.0,23014184.0
SBI,2015-02,974.53,1009.0,930.0,-0.3,36168.0,35275299.0
SBI,2015-03,923.2,950.0,900.0,-0.2,43529.0,39851406.0
SBI,2015-04,902.6,925.0,873.0,-0.09,30330.0,27299755.0
SBI,2015-05,788.8,873.0,740.0,-1.48,13244.0,10398811.0
SBI,2015-06,889.96,946.0,817.0,0.38,68388.0,60537121.0
SBI,2015-07,952.79,1151.0,879.0,1.29,132052.0,136278765.0
SBI,2015-08,1366.55,1642.0,1115.0,1.55,274441.0,363497203.0
SBI,2015-09,1519.63,1580.0,1410.0,-0.19,93203.0,141190171.0
SBI,2015-10,1411.13,1570.0,1203.0,-0.97,60126.0,85545196.0
SBI,2015-11,1306.21,1375.0,1205.0,-0.26,75957.0,97859553.0
SBI,2015-12,1413.95,1646.0,1231.0,0.89,130613.0,188857406.0
SBI,2016-01,1427.68,1620.0,1226.0,-0.61,189913.0,280977319.0
SBI,2016-02,1401.79,1487.0,1270.0,0.53,160546.0,221930088.0
SBI,2016-03,1448.42,1560.0,1395.0,0.43,157361.0,230683168.0
SBI,2016-04,1649.83,1800.0,1490.0,0.85,195211.0,327022722.0
SBI,2016-05,1757.36,1825.0,1710.0,-0.08,155477.0,273403483.0
SBI,2016-06,1781.45,2020.0,1627.0,0.6,308722.0,566320644.0
SBI,2016-07,1970.47,2152.0,1815.0,0.32,239576.0,476379770.0
SBI,2016-08,1884.95,2140.0,1700.0,-0.32,166431.0,314148382.0
SBI,2016-09,1923.26,2050.0,1805.0,0.06,133692.0,258268616.0
SBI,2016-10,1883.53,2055.0,1745.0,-0.53,100915.0,191715495.0
SBI,2016-11,1598.37,1794.0,1335.0,-0.23,196564.0,306021024.0
SBI,2016-12,1489.37,1715.0,1333.0,-0.95,135374.0,203691777.0
SBI,2017-01,1431.64,1560.0,1325.0,-0.1,120084.0,172725280.0
SBI,2017-02,1077.11,1515.0,932.0,-1.37,143739.0,162812067.0
SBI,2017-03,1160.47,1475.0,1010.0,1.7,88470.0,111319928.0
SBI,2017-04,1428.42,1500.0,1349.0,0.23,152193.0,219046251.0
SBI,2017-05,1137.5,1510.0,970.0,-1.86,293629.0,376148461.0
SBI,2017-06,959.63,1021.0,915.0,-0.34,134774.0,129528037.0
SBI,2017-07,928.5,965.0,905.0,0.06,120947.0,112413712.0
SBI,2017-08,911.9,963.0,865.0,-0.39,134068.0,121328123.0
SBI,2017-09,825.71,864.0,765.0,-0.07,110728.0,90779606.0
SBI,2017-10,813.67,852.0,785.0,-0.36,99782.0,80515083.0
SBI,2017-11,749.91,791.0,721.0,-0.3,139238.0,104735910.0
SBI,2017-12,665.56,775.0,585.0,-1.26,165642.0,113391533.0
SBI,2018-01,596.84,620.0,578.0,0.07,124102.0,74360425.0
SBI,2018-02,586.28,610.0,563.0,-0.29,97541.0,57398040.0
SBI,2018-03,548.28,571.0,495.0,-0.2,82748.0,44696673.0
SBI,2018-04,559.52,634.0,516.0,0.25,187474.0,104707709.0
SBI,2018-05,546.0,584.0,515.0,-0.37,95271.0,51557253.0
SBI,2018-06,504.53,529.0,493.0,-0.28,94192.0,47430752.0
SBI,2018-07,499.52,522.0,481.0,0.05,74106.0,36929850.0
SBI,2018-08,499.14,515.0,489.0,-0.08,66907.0,33340956.0
SBI,2018-09,502.42,518.0,492.0,0.05,139655.0,70213385.0
SBI,2018-10,488.25,500.0,477.0,-0.14,83845.0,40976558.0
SBI,2018-11,453.11,491.0,408.0,-0.86,93696.0,41486594.0
SBI,2018-12,405.82,437.0,380.0,0.11,195965.0,78842663.0
SBI,2019-01,390.7,431.0,378.0,-0.21,92329.0,36484570.0
SBI,2019-02,377.26,386.0,370.0,-0.08,56416.0,21210804.0
SBI,2019-03,387.0,402.0,366.0,0.17,87171.0,33634890.0
SBI,2019-04,448.95,530.0,382.0,1.08,315253.0,148702197.0
SBI,2019-05,484.19,506.0,470.0,0.08,233254.0,113312426.0
SBI,2019-06,466.32,487.0,458.0,-0.25,170428.0,79449491.0
SBI,2019-07,467.3,484.0,458.0,0.01,144851.0,67717995.0
SBI,2019-08,449.62,469.0,439.0,-0.21,138311.0,62226433.0
SBI,2019-09,420.86,450.0,390.0,-0.52,107207.0,45059029.0
SBI,2019-10,403.64,415.0,393.0,0.26,33852.0,13677009.0
SBI,2019-11,394.55,410.0,372.0,-0.34,101421.0,39746346.0
SBI,2019-12,351.96,360.0,344.0,-0.34,72869.0,25668803.0
SBI,2020-01,401.91,453.0,350.0,0.77,248348.0,99701991.0
SBI,2020-02,436.35,542.0,402.0,1.42,515685.0,237435449.0
SBI,2020-03,450.86,583.0,391.0,-1.84,570834.0,274173302.0
SBI,2020-05,404.0,404.0,404.0,-1.94,20.0,8080.0
SBI,2020-06,392.5,406.0,373.0,-0.17,8748.0,3370174.0
SBI,2020-07,432.55,506.0,385.0,0.53,377689.0,164518129.0
SBI,2020-08,424.19,445.0,403.0,-0.18,271195.0,115424198.0
SBI,2020-09,427.76,460.0,414.0,-0.08,348703.0,149542076.0
SBI,2020-10,425.33,460.0,410.0,0.29,359726.0,154296401.0
SBI,2020-11,427.53,488.0,392.0,0.06,846037.0,365484397.0
SBI,2020-12,418.65,454.0,385.0,-0.16,932181.0,389229917.0
SBI,2021-01,440.55,491.0,410.0,0.19,1576147.0,700356397.0
SBI,2021-02,433.0,465.0,418.0,0.01,1202819.0,522952433.0
SBI,2021-03,410.9,431.0,401.0,-0.12,496547.0,204344310.0
SBI,2021-04,412.47,435.0,392.0,-0.16,618659.0,256226484.0
SBI,2021-05,403.14,437.0,390.0,0.13,814536.0,331196348.0
SBI,2021-06,417.32,452.0,404.0,0.06,1831624.0,773924487.0
SBI,2021-07,419.25,453.9,403.0,0.23,1184252.0,508130634.0
SBI,2021-08,412.62,442.0,380.0,-0.53,1168914.0,480560969.0
SBI,2021-09,374.51,397.8,351.0,-0.36,545736.0,205297049.9
SBI,2021-10,350.07,362.0,331.3,-0.11,278143.0,96879913.2
SBI,2021-11,354.14,366.0,334.0,0.04,471393.0,166027372.9
SBI,2021-12,351.85,365.0,272.0,0.08,497043.0,174395438.6
SBI,2022-01,389.74,422.0,345.0,0.66,1047008.0,412062495.1
SBI,2022-02,376.64,403.0,350.1,-0.57,263624.0,99758128.3
SBI,2022-03,352.51,365.0,340.0,-0.19,173745.0,60943250.6
SBI,2022-04,337.11,354.9,320.0,-0.08,212391.0,70876328.9
SBI,2022-05,320.86,332.0,300.0,-0.45,141080.0,44553869.0
SBI,2022-06,289.57,307.0,263.0,-0.14,214750.0,62213122.2
SBI,2022-07,284.12,307.0,251.1,0.18,1398402.0,395812081.9
SBI,2022-08,290.62,324.0,273.2,-0.4,507173.0,152956099.2
SBI,2022-09,269.04,282.7,251.0,-0.23,128449.0,33963182.6
SBI,2022-10,270.1,290.0,258.0,0.88,219270.0,59062991.4
SBI,2022-11,293.83,309.0,279.0,0.01,528154.0,154506065.2
SBI,2022-12,283.61,300.0,269.9,0.24,242658.0,69094905.1
SBI,2023-01,319.28,345.0,286.2,0.56,1245291.0,394179040.3
SBI,2023-02,334.55,360.0,319.0,0.09,697085.0,232469722.4
SBI,2023-03,317.99,331.5,300.9,-0.25,340664.0,107685185.9
SBI,2023-04,315.85,338.0,296.1,0.31,427053.0,135645921.1
SBI,2023-05,327.94,346.8,313.0,-0.2,559083.0,183104820.6
SBI,2023-06,337.9,378.4,317.0,0.62,931789.0,319639668.3
SBI,2023-07,348.26,375.0,330.0,-0.16,1230852.0,433046228.5
SBI,2023-08,334.54,355.0,317.0,-0.2,684888.0,229033874.6
SBI,2023-09,332.14,343.0,323.0,-0.06,583124.0,194620844.3
SBI,2023-10,312.26,329.0,297.1,-0.48,338697.0,105714502.2
SBI,2023-11,295.41,314.0,282.0,-0.11,198408.0,57767798.2
SBI,2023-12,309.09,329.0,286.1,0.44,516121.0,160474614.1
SBI,2024-01,302.59,323.4,290.0,-0.1,601369.0,183808236.3
SBI,2024-02,289.58,309.0,281.5,-0.23,345127.0,100062826.5
SBI,2024-03,290.34,303.9,278.0,-0.03,236803.0,68831152.6
SBI,2024-04,279.55,291.6,268.6,0.08,314260.0,87443424.6
SBI,2024-05,286.73,324.3,270.0,0.27,397867.0,117022009.4
SBI,2024-06,294.88,306.8,285.0,-0.14,224565.0,66130523.9
SBI,2024-07,359.91,462.0,282.3,1.88,3542970.0,1414097916.7
SBI,2024-08,442.74,497.0,408.5,0.02,3310100.0,1491808432.9
SBI,2024-09,427.48,473.0,404.8,-0.12,1413220.0,613719819.0
SBI,2024-10,473.88,549.0,425.2,0.76,3256031.0,1557759881.3
SBI,2024-11,471.88,508.0,455.1,-0.15,1283071.0,610121371.3
SBI,2024-12,447.82,480.4,421.0,-0.29,1007837.0,452259548.1
SBI,2025-01,427.58,460.0,413.1,-0.12,1428810.0,605192346.9
SBI,2025-02,418.99,436.0,405.1,0.19,852561.0,357085878.4
SBI,2025-03,417.62,445.0,399.9,-0.15,752735.0,314901018.4
SBI,2025-04,415.13,451.0,388.0,-0.33,1076102.0,446334248.1
SBI,2025-05,388.86,417.0,372.2,0.29,704572.0,276030508.9
SBI,2025-06,395.28,430.0,377.1,-0.15,699424.0,280781418.6
SBI,2025-07,428.13,452.0,393.0,0.32,2699674.0,1166762106.1
SBI,2025-08,399.55,440.7,380.2,-0.42,505694.0,203190750.5
SBI,2025-09,390.18,402.1,363.0,0.05,266839.0,104257583.1
SBI,2025-10,387.11,435.0,368.0,0.17,497307.0,193811367.9
SBI,2025-11,396.57,426.0,378.0,0.06,452613.0,179082812.2
SBI,2025-12,397.8,427.0,380.0,0.24,1072171.0,427620422.5
SBI,2026-01,407.66,440.0,394.0,0.01,957457.0,388927984.6
SBI,2026-02,404.22,413.5,392.0,-0.49,137709.0,55619794.9
SBL,2011-06,208.79,292.0,182.0,0.33,25037.0,5682680.0
SBL,2011-07,263.9,293.0,223.0,0.95,44722.0,11863520.0
SBL,2011-08,257.85,265.0,242.0,-0.26,29077.0,7444526.0
SBL,2011-09,233.26,253.0,220.0,-0.09,15071.0,3554061.0
SBL,2011-10,237.54,252.0,227.0,0.2,8918.0,2113070.0
SBL,2011-11,243.78,285.0,230.0,-0.26,40868.0,9927943.0
SBL,2011-12,220.0,239.0,200.0,-0.92,15068.0,3367715.0
SBL,2012-01,215.07,232.0,171.0,0.79,11731.0,2530876.0
SBL,2012-02,206.82,216.0,200.0,-0.16,21205.0,4361271.0
SBL,2012-03,204.78,212.0,196.0,-0.26,40850.0,8304876.0
SBL,2012-04,250.47,366.0,197.0,3.15,100315.0,28228929.0
SBL,2012-05,364.94,435.0,310.0,0.32,85037.0,31260311.0
SBL,2012-06,300.53,361.0,270.0,-0.6,62219.0,18986486.0
SBL,2012-07,321.1,345.0,297.0,0.13,55817.0,17830190.0
SBL,2012-08,306.0,329.0,282.0,-0.41,44570.0,13534449.0
SBL,2012-09,309.1,324.0,297.0,0.01,44410.0,13687176.0
SBL,2012-10,298.19,323.0,285.0,0.4,60028.0,17801216.0
SBL,2012-11,328.88,366.0,308.0,0.09,86620.0,28591276.0
SBL,2012-12,325.75,361.0,305.0,0.26,94693.0,31555083.0
SBL,2013-01,318.5,338.0,299.0,-0.5,43185.0,13718500.0
SBL,2013-02,319.24,351.0,295.0,0.3,39721.0,12642448.0
SBL,2013-03,309.5,335.0,294.0,-0.29,43096.0,13349899.0
SBL,2013-04,299.26,313.0,280.0,-0.31,44671.0,13385820.0
SBL,2013-05,288.0,304.0,264.0,0.2,84811.0,24082606.0
SBL,2013-06,289.24,305.0,280.0,-0.02,36333.0,10506211.0
SBL,2013-07,316.04,360.0,283.0,0.9,124384.0,40889416.0
SBL,2013-08,366.72,410.0,327.0,0.68,310015.0,114818802.0
SBL,2013-09,382.33,399.0,361.0,-0.37,132242.0,50712080.0
SBL,2013-10,388.11,405.0,364.0,0.37,78630.0,30649945.0
SBL,2013-11,427.15,486.0,387.0,1.12,134058.0,58241104.0
SBL,2013-12,598.3,731.0,464.0,1.93,331336.0,194808229.0
SBL,2014-01,588.3,661.0,565.0,-0.65,104555.0,63075032.0
SBL,2014-02,584.06,620.0,565.0,0.17,113164.0,65962856.0
SBL,2014-03,544.37,588.0,516.0,-0.4,101794.0,54934174.0
SBL,2014-04,548.37,573.0,526.0,-0.05,114895.0,62672746.0
SBL,2014-05,616.84,656.0,546.0,1.01,195860.0,120510632.0
SBL,2014-06,729.91,760.0,650.0,0.58,264879.0,192673179.0
SBL,2014-07,815.14,900.0,725.0,0.73,242134.0,198492073.0
SBL,2014-08,854.22,910.0,792.0,-0.23,363095.0,311063549.0
SBL,2014-09,722.42,812.0,640.0,-0.71,242171.0,176691786.0
SBL,2014-10,655.43,718.0,600.0,-0.93,75288.0,51163543.0
SBL,2014-11,586.84,618.0,559.0,-0.31,50029.0,29021571.0
SBL,2014-12,611.86,676.0,552.0,0.52,94895.0,58939204.0
SBL,2015-01,677.11,715.0,643.0,0.46,112728.0,76096291.0
SBL,2015-02,699.16,725.0,675.0,-0.14,92421.0,64390146.0
SBL,2015-03,674.05,710.0,645.0,-0.13,71251.0,47810260.0
SBL,2015-04,677.12,710.0,649.0,0.24,70983.0,48367166.0
SBL,2015-05,603.0,677.0,569.0,-2.49,48530.0,28861259.0
SBL,2015-06,660.67,715.0,615.0,0.32,147342.0,97782833.0
SBL,2015-07,698.47,850.0,650.0,0.69,146751.0,107561813.0
SBL,2015-08,811.27,910.0,732.0,0.57,300879.0,240736162.0
SBL,2015-09,810.05,855.0,765.0,-0.37,172687.0,139860860.0
SBL,2015-10,737.14,803.0,654.0,-1.06,79671.0,59244082.0
SBL,2015-11,664.26,703.0,590.0,-0.56,73047.0,47818852.0
SBL,2015-12,637.36,716.0,554.0,0.19,162300.0,106740914.0
SBL,2016-01,599.0,615.0,590.0,-1.02,32527.0,19393473.0
